observation_frame,unscaled_time,frame_timing_timestamp,"frame_interval_ms","cpu_frame_ms","gpu_frame_ms","cpu_render_thread_ms","gc_allocated_in_editor_frame_bytes","VSM.LayoutRemap_gpu_ms","VSM.Allocate_gpu_ms","VSM.InvalidateStatic_gpu_ms","VSM.ClearPhysicalPages_gpu_ms","VSM.StaticCasterCull_gpu_ms","VSM.DynamicCasterCull_gpu_ms","VSM.PageCull_gpu_ms","VSM.StaticRaster_gpu_ms","VSM.DynamicRaster_gpu_ms","VSM.UnityCompatibilityRaster_gpu_ms","VSM.FinalizePages_gpu_ms","VSM.ResetFeedback_gpu_ms","VSM.ResolveAndFeedback_gpu_ms"
2441,84.542227402210884,19037577418428,4.5589003711938858,4.5314,5.14176,1.9093,14475,0.001024,,,,0.08576,0,0.067583999999999991,0.0048639999999999994,,,,,1.1133439999999999
2442,84.547000403911568,19037577463742,4.7730016522109509,5.5475,4.530176,1.9477,14475,0.001024,,,,0.08576,0,0.067583999999999991,0.0048639999999999994,,,,,1.1133439999999999
2443,84.5518579010771,19037577519217,4.8574972897768021,4.2928,4.674304,1.8035,14475,0.001024,,,,0.08806399999999999,0.000256,0.069632,0.007424,,,,,1.114112
2444,84.556715405328788,19037577562145,4.8575042746961117,4.9868,4.90496,2.0198,14475,0.001024,,,,0.087551999999999991,0,0.069376,0.007424,,,,,1.372672
2445,84.561576906179141,19037577612013,4.861501045525074,4.6481,4.841984,2.0739,14527,0.001024,,,,0.087039999999999992,0,0.068608,0.007424,,,,,1.382912
2446,84.566005399659858,19037577658494,4.4284933246672153,4.5713,4.843264,1.911,14475,0.001024,,,,0.085504,0.000256,0.066816,0.007424,,,,,1.392128
2447,84.571098100907022,19037577704207,5.0927014090120792,5.2498,4.40832,2.4464,14475,0.0012799999999999999,,,,0.08576,0,0.067328,0.003072,,,,,1.115648
2448,84.575461500850338,19037577756705,4.3633999302983284,4.856,5.024256,2.3786,14475,0.001024,,,,0.086272,0,0.068096,0.007936,,,,,1.27616
2449,84.58008470096371,19037577805265,4.6232002787292,4.1652,4.356608,2.0901,14475,0.001024,,,,0.086784,0.000256,0.067328,0.007168,,,,,1.107712
2450,84.584900205498869,19037577846917,4.8155044205486774,5.3586,4.595712,1.679,14475,0.001024,,,,0.0896,0,0.070144,0.0076799999999999993,,,,,1.115136
2451,84.589827905328789,19037577900503,4.9276999197900295,3.9491,4.791552,1.7612,14475,0.001024,,,,0.086528,0,0.068096,0.007168,,,,,1.114368
2452,84.594637804705215,19037577939994,4.8098992556333542,5.1482,4.912384,2.0772,14475,0.001024,,,,0.08524799999999999,0,0.066304,0.007424,,,,,1.6017919999999999
2453,84.59935210459183,19037577991476,4.71429992467165,4.692,4.784896,2.1193,14475,0.0012799999999999999,,,,0.087551999999999991,0,0.06912,0.003328,,,,,1.385472
2454,84.604144104308389,19037578038396,4.791999701410532,4.6644,4.687616,2.1832,14677,0.001024,,,,0.08576,0.000256,0.067583999999999991,0.0076799999999999993,,,,,1.2864
2455,84.608873703231282,19037578085040,4.7295987606048584,4.7237,4.779264,1.9431,14475,0.001024,,,,0.082431999999999991,0,0.064,0.007424,,,,,1.111808
2456,84.6137788052721,19037578132277,4.9051018431782722,4.879,4.710144,1.8184,14475,0.001024,,,,0.087296,0,0.068864,0.0076799999999999993,,,,,1.1148799999999999
2457,84.618584700963709,19037578181067,4.8058954998850822,4.9107,4.855808,1.9255,14475,0.001024,,,,0.08832,0,0.069887999999999992,0.007424,,,,,1.283328
2458,84.623158503401356,19037578230174,4.5738024637103081,4.6877,4.817408,1.8896,14475,0.001024,,,,0.08448,0,0.065792,0.003328,,,,,1.3657599999999999
2459,84.627963102324259,19037578277051,4.8045990988612175,4.6719,4.555776,2.0353,14475,0.001024,,,,0.087296,0.000256,0.068864,0.007424,,,,,1.110784
2460,84.632677905328791,19037578323770,4.7148028388619423,4.8148,4.785152,1.8406,14475,0.001024,,,,0.085504,0,0.067328,0.006656,,,,,1.37856
2461,84.637522803287979,19037578371918,4.8448978923261166,4.5878,4.68992,1.9859,14475,0.001024,,,,0.087039999999999992,0.000256,0.06912,0.007424,,,,,1.281792
2462,84.642239101473919,19037578417796,4.7162980772554874,4.7265,4.820736,2.1636,14475,0.0012799999999999999,,,,0.232448,0.000256,0.066304,0.004608,,,,,1.11616
2463,84.647136805555547,19037578465061,4.8977038823068142,4.7564,4.69632,2.5943,14475,0.001024,,,,0.086272,0,0.067583999999999991,0.0076799999999999993,,,,,1.1133439999999999
2464,84.652297902494325,19037578512625,5.1610968075692654,4.8756,4.808704,1.9287,20276,0.001024,,,,0.087039999999999992,0,0.068096,0.0076799999999999993,,,,,1.1115519999999999
2465,84.657233801020411,19037578561381,4.93589835241437,5.0032,5.213952,1.9458,20404,0.001024,,,,0.087808,0.000256,0.069632,0.003328,,,,,1.3839359999999998
2466,84.662320103458043,19037578611413,5.0863022916018963,4.7215,4.915968,2.0372,14475,0.001024,,,,0.087808,0.000256,0.069632,0.003328,,,,,1.3839359999999998
2467,84.667322704081627,19037578658628,5.0026006065309048,5.8821,5.062144,2.0391,14475,0.001024,,,,0.08524799999999999,0,0.067071999999999993,0.003072,,,,,1.705984
2468,84.671896003401358,19037578717449,4.5732995495200157,5.2344,4.987904,2.4642,14475,0.001024,,,,0.083968,0,0.065792,0.007424,,,,,1.38496
2469,84.676346003401363,19037578769793,4.4499998912215233,4.6199,4.55424,2.013,14475,0.001024,,,,0.086272,0,0.068096,0.010752,,,,,1.370368
2470,84.681287606292514,19037578815992,4.9416027031838894,4.6492,4.418304,1.6702,14475,0.001024,,,,0.086784,0,0.068352,0.0076799999999999993,,,,,1.11232
2471,84.686166404478456,19037578862484,4.87879803404212,4.4709,4.923648,2.1823,14595,0.001024,,,,0.086016,0,0.067328,0.0076799999999999993,,,,,1.311232
2472,84.690902699829934,19037578907193,4.736295435577631,4.723,4.864768,1.7157,14475,0.001024,,,,0.086016,0,0.06784,0.0076799999999999993,,,,,1.115136
2473,84.695768700396826,19037578954423,4.8660007305443287,4.5733,4.704256,1.9463,14475,0.001024,,,,0.08524799999999999,0,0.06656,0.003328,,,,,1.268224
2474,84.7005589994331,19037579000156,4.7902991063892841,5.2086,4.851968,1.965,14475,0.0012799999999999999,,,,0.084735999999999992,0,0.066304,0.007424,,,,,1.283328
2475,84.705367502834463,19037579052242,4.8085032030940056,4.3167,4.774656,1.9423,14822,0.001024,,,,0.087551999999999991,0,0.068608,0.003584,,,,,1.36832
2476,84.71011440617913,19037579095409,4.7469031997025013,4.8652,4.556288,2.3924,14475,0.001024,,,,0.086784,0.000256,0.068608,0.009472,,,,,1.1136
2477,84.714777203798178,19037579144061,4.662797786295414,4.686,4.726528,1.8033,14475,0.001024,,,,0.087296,0,0.068864,0.010496,,,,,1.1133439999999999
2478,84.719482199546476,19037579190921,4.704995546489954,5.3272,4.644096,2.0706,14475,0.001024,,,,0.087039999999999992,0,0.068608,0.0076799999999999993,,,,,1.112576
2479,84.7239996031746,19037579244193,4.5174034312367439,4.7016,4.685568,1.8066,14475,0.001024,,,,0.086016,0,0.06784,0.0076799999999999993,,,,,1.2953599999999998
2480,84.72918560090703,19037579291209,5.1859975792467594,4.312,4.4928,1.8522,14475,0.001024,,,,0.31744,0,0.299264,0.007424,,,,,1.114112
2481,84.733971003401351,19037579334329,4.7854026779532433,4.8495,5.164288,1.7495,14475,0.001024,,,,0.24473599999999998,0.000256,0.065024,0.0097279999999999988,,,,,1.4026239999999999
2482,84.738801403061217,19037579382824,4.83039952814579,4.2952,4.774144,1.8277,14475,0.001024,,,,0.082176,0,0.064,0.007424,,,,,1.372672
2483,84.743289505385491,19037579425776,4.4881021603941917,5.1734,4.556288,2.2721,14475,0.001024,,,,0.08806399999999999,0,0.07039999999999999,0.007936,,,,,1.115648
2484,84.748101403061227,19037579477510,4.811897873878479,5.4602,4.465152,1.965,14475,0.001024,,,,0.083456,0,0.065024,0.0076799999999999993,,,,,1.1182079999999999
2485,84.75309970238095,19037579532112,4.9982992932200432,4.3977,4.808448,2.0161,14475,0.001024,,,,0.087808,0.000256,0.06912,0.007424,,,,,1.112832
2486,84.757817205215417,19037579576089,4.7175027430057526,4.8079,4.977408,2.0757,14475,0.001024,,,,0.084992,0.000256,0.066816,0.0076799999999999993,,,,,1.1112959999999998
2487,84.762907001133783,19037579624168,5.0897961482405663,4.3252,4.697344,1.7397,14527,0.001024,,,,0.087296,0,0.068864,0.010752,,,,,1.112064
2488,84.7677869047619,19037579667420,4.8799035139381886,5.0755,5.063936,1.7517,14475,0.001024,,,,0.08448,0.000256,0.066048,0.011007999999999999,,,,,1.457408
2489,84.7724133999433,19037579718175,4.62649529799819,4.9223,4.850944,1.9855,14475,0.001024,,,,0.082688,0.000256,0.064,0.003072,,,,,1.3823999999999999
2490,84.776947505668929,19037579767398,4.5341057702898979,4.7548,4.613632,2.279,14475,0.001024,,,,0.086528,0.000256,0.068608,0.0076799999999999993,,,,,1.4090239999999998
2491,84.781497604875284,19037579814946,4.5500993728637695,5.6579,4.512512,2.3529,14475,0.001024,,,,0.082431999999999991,0.000256,0.063744,0.0048639999999999994,,,,,1.111808
2492,84.786577203798188,19037579871525,5.0795990973711014,4.3388,4.499712,2.1068,14475,0.001024,,,,0.084735999999999992,0,0.065279999999999991,0.003584,,,,,1.112064
2493,84.791275,19037579914913,4.6977964229881763,4.3022,5.060096,1.9078,14475,0.001024,,,,0.087808,0.000256,0.06912,0.0076799999999999993,,,,,1.1136
2494,84.795745904195,19037579957935,4.4709043577313423,4.6629,4.670208,1.6507,14475,0.001024,,,,0.08806399999999999,0,0.06912,0.00896,,,,,1.110016
2495,84.8005154053288,19037580004564,4.7695012763142586,4.7009,4.451328,1.775,14475,0.001024,,,,0.08576,0,0.067328,0.007424,,,,,1.112064
2496,84.805047101757367,19037580051573,4.5316964387893677,5.1965,4.73856,2.7157,14677,0.001024,,,,0.083712,0,0.065536,0.003328,,,,,1.367808
2497,84.8095955994898,19037580103538,4.5484979636967182,4.5987,4.525312,2.5065,14475,0.001024,,,,0.083712,0,0.065536,0.003328,,,,,1.111808
2498,84.814333099489787,19037580149525,4.7375001013278961,4.8195,4.140544,1.8488,14475,0.001024,,,,0.083968,0,0.065279999999999991,0.0076799999999999993,,,,,1.10848
2499,84.8190803004535,19037580197720,4.7472007572650909,3.9792,4.730624,2.1339,14475,0.001024,,,,0.086272,0.000256,0.06784,0.0076799999999999993,,,,,1.1097599999999999
2500,84.823595202664393,19037580237512,4.5149023644626141,4.7839,4.73088,2.0137,14475,0.001024,,,,0.086784,0.000256,0.06784,0.0076799999999999993,,,,,1.115904
2501,84.828542205215413,19037580285351,4.94700251147151,4.9325,4.49664,1.8844,14475,0.0012799999999999999,,,,0.08294399999999999,0,0.064256,0.003328,,,,,1.1130879999999999
2502,84.833503599773238,19037580334676,4.96139470487833,4.2935,4.914432,1.7611,14475,0.001024,,,,0.086272,0.000256,0.067328,0.0076799999999999993,,,,,1.378048
2503,84.838201700680273,19037580377611,4.6981009654700756,4.9421,4.952064,2.1644,14595,0.001024,,,,0.086784,0,0.068352,0.009984,,,,,1.1112959999999998
2504,84.843123001700675,19037580427032,4.9213008023798466,4.9902,4.68096,1.6975,14475,0.001024,,,,0.087039999999999992,0,0.068096,0.007424,,,,,1.114112
2505,84.847812705498868,19037580476934,4.6897036954760551,4.578,4.889856,1.7213,14475,0.001024,,,,0.086272,0.000256,0.068352,0.009472,,,,,1.116928
2506,84.852732305839,19037580522714,4.9196002073585987,4.6254,4.676608,2.0832,14475,0.001024,,,,0.086784,0,0.068096,0.007424,,,,,1.112576
2507,84.85742090419501,19037580568968,4.6885982155799866,5.3814,4.854016,1.8324,14475,0.001024,,,,0.08806399999999999,0.000256,0.069376,0.007424,,,,,1.2735999999999998
2508,84.862005300453518,19037580622782,4.5843962579965591,5.2034,4.709632,1.9374,14475,0.001024,,,,0.086272,0,0.068096,0.004352,,,,,1.277696
2509,84.86703560090703,19037580674816,5.0303004682064056,3.8788,4.552192,1.9041,14475,0.001024,,,,0.087296,0,0.06912,0.007936,,,,,1.3806079999999998
2510,84.871628599773246,19037580713604,4.5929988846182823,4.8078,5.001728,1.681,14475,0.001024,,,,0.082688,0.000256,0.064256,0.0076799999999999993,,,,,1.381888
2511,84.875847704081636,19037580761682,4.2191045358777046,4.4118,4.571136,1.7349,14475,0.001024,,,,0.086272,0.000256,0.06784,0.007424,,,,,1.110784
2512,84.880496499433107,19037580805800,4.64879535138607,5.1035,4.209152,2.148,14475,0.001024,,,,0.086784,0,0.068096,0.003072,,,,,1.110016
2513,84.88554800170067,19037580856835,5.0515024922788143,4.6755,4.641536,2.0175,14475,0.001024,,,,0.084224,0,0.065536,0.006912,,,,,1.11744
2514,84.890488102324255,19037580903590,4.9401004798710346,5.109,4.803072,2.0992,14475,0.001024,,,,0.086528,0.000256,0.067583999999999991,0.009472,,,,,1.3642239999999999
2515,84.895324503968254,19037580954680,4.8364014364778996,3.7428,4.924672,2.0387,14475,0.001024,,,,0.086528,0.000256,0.067583999999999991,0.009472,,,,,1.3642239999999999
2516,84.900140001417228,19037580992108,4.8154974356293678,5.7285,4.805888,1.6665,14475,0.001024,,,,0.087551999999999991,0,0.06912,0.007424,,,,,1.4023679999999998
2517,84.904898802437643,19037581049393,4.758800845593214,4.306,4.8,2.0446,21119,0.001024,,,,0.087551999999999991,0,0.06912,0.007424,,,,,1.4023679999999998
2518,84.909951105442175,19037581092453,5.0523029640316963,5.481,4.728576,1.8175,14475,0.001024,,,,0.08448,0,0.066048,0.007424,,,,,1.114624
2519,84.91465230300453,19037581147263,4.7011976130306721,4.4998,5.0288639999999996,2.2182,14475,0.0012799999999999999,,,,0.087551999999999991,0,0.06912,0.006656,,,,,1.2735999999999998
2520,84.919399305555558,19037581192261,4.7470023855566978,5.2401,4.679936,1.7472,14475,0.001024,,,,0.08448,0,0.066304,0.007424,,,,,1.11104
2521,84.923925,19037581244662,4.5256945304572582,4.4277,4.69632,1.6825,14475,0.0012799999999999999,,,,0.084992,0.000256,0.066816,0.007936,,,,,1.110016
2522,84.928882801870742,19037581288939,4.9578016623854637,4.5567,4.538368,1.7844,14475,0.001024,,,,0.084735999999999992,0,0.065536,0.007424,,,,,1.1164159999999999
2523,84.933640702947841,19037581334506,4.7579011879861355,5.0261,4.918016,1.6899,14475,0.001024,,,,0.087296,0,0.06912,0.003328,,,,,1.374976
2524,84.938410303287981,19037581384767,4.7696004621684551,5.1764,4.7488,1.7906,14475,0.001024,,,,0.0832,0.000256,0.064767999999999992,0.0076799999999999993,,,,,1.366784
2525,84.943260104875279,19037581436531,4.8498017713427544,4.3598,4.518912,2.2483,14475,0.001024,,,,0.087551999999999991,0.000256,0.069376,0.007424,,,,,1.131008
2526,84.947773802437638,19037581480129,4.5136976987123489,4.5494,4.823808,1.7388,14475,0.001024,,,,0.08524799999999999,0.000256,0.066816,0.003072,,,,,1.115904
2527,84.952822200963709,19037581525623,5.0483983941376209,4.8541,4.494592,1.6442,14475,0.001024,,,,0.087039999999999992,0.000256,0.068608,0.0076799999999999993,,,,,1.11104
2528,84.957679804421758,19037581574164,4.8576034605503082,4.6687,5.023488,1.9723,14475,0.001024,,,,0.086272,0,0.06784,0.007424,,,,,1.36448
2529,84.962530505952373,19037581620851,4.8507014289498329,4.2641,4.830208,1.9582,14527,0.001024,,,,0.087039999999999992,0.000256,0.06784,0.003584,,,,,1.114624
2530,84.967090199829926,19037581663492,4.5596938580274582,5.2363,4.831488,2.1355,14475,0.001024,,,,0.086528,0,0.068352,0.008192,,,,,1.289216
2531,84.972096003401361,19037581715855,5.0058034248650074,5.1947,4.535808,1.8589,14475,0.001024,,,,0.083712,0.000256,0.065536,0.007168,,,,,1.363456
2532,84.976902203798176,19037581767802,4.8062005080282688,4.2673,4.969984,2.1998,14475,0.001024,,,,0.084992,0,0.066048,0.003328,,,,,1.4512639999999999
2533,84.981886104024937,19037581810475,4.9839001148939133,5.191,4.79488,2.2677,14475,0.001024,,,,0.084992,0,0.065792,0.0076799999999999993,,,,,1.29664
2534,84.986644401927435,19037581862385,4.7582979314029217,4.5915,4.964352,1.7569,14475,0.001024,,,,0.086016,0,0.067328,0.007424,,,,,1.11104
2535,84.991234700963716,19037581908300,4.590298980474472,4.6694,4.73728,2.2963,14595,0.001024,,,,0.084992,0,0.066048,0.006656,,,,,1.115904
2536,84.996029903628113,19037581954994,4.7952025197446346,5.1247,4.568064,2.1051,14475,0.001024,,,,0.087296,0,0.068864,0.0076799999999999993,,,,,1.279488
2537,85.000850503117917,19037582006241,4.8205996863543987,5.1721,4.784128,2.0985,14475,0.001024,,,,0.083712,0,0.065279999999999991,0.010239999999999999,,,,,1.367808
2538,85.005859601757365,19037582057962,5.009098444133997,4.8039,4.788736,2.3665,14677,0.001024,,,,0.083712,0,0.065024,0.003584,,,,,1.372928
2539,85.010657702664389,19037582106001,4.798100795596838,4.6166,4.976128,1.8712,14475,0.001024,,,,0.084992,0.000256,0.065792,0.0063999999999999994,,,,,1.3772799999999998
2540,85.015545804988662,19037582152167,4.8881024122238159,4.4269,4.784384,1.7863,14475,0.0012799999999999999,,,,0.086528,0.000256,0.068096,0.007424,,,,,1.112832
2541,85.020297902494335,19037582196436,4.7520976513624191,5.1847,4.875008,1.9287,14475,0.001024,,,,0.106752,0,0.088576,0.004352,,,,,1.112576
2542,85.024939803004528,19037582248283,4.6419003047049046,4.4113,4.7296,1.848,14475,0.001024,,,,0.087039999999999992,0,0.068608,0.0076799999999999993,,,,,1.311488
2543,85.029889505385484,19037582292396,4.94970241561532,5.5128,4.5888,1.934,14475,0.184832,,,,0.086016,0.000256,0.067328,0.007424,,,,,1.115136
2544,85.034639406179139,19037582347524,4.7499006614089012,4.4622,4.953856,1.7682,14475,0.001024,,,,0.33228799999999997,0,0.31385599999999997,0.0076799999999999993,,,,,1.294592
2545,85.0394836026077,19037582392146,4.8441966064274311,4.3537,4.733952,2.0242,14475,0.001024,,,,0.086528,0,0.067583999999999991,0.007424,,,,,1.2823039999999999
2546,85.043959906462575,19037582435683,4.4763037003576756,5.1847,4.826112,1.8443,14475,0.001024,,,,0.085504,0,0.067583999999999991,0.0076799999999999993,,,,,1.3708799999999999
2547,85.0490755031179,19037582487530,5.1155965775251389,4.976,4.448256,2.201,14475,0.001024,,,,0.087808,0.000256,0.068864,0.007168,,,,,1.1166719999999999
2548,85.053792502834469,19037582537290,4.71699982881546,4.6522,5.094144,1.9969,14475,0.001024,,,,0.086016,0,0.067071999999999993,0.0076799999999999993,,,,,1.2920319999999998
2549,85.05876000566893,19037582583812,4.9675027839839458,5.2574,4.69376,1.827,14475,0.001024,,,,0.087039999999999992,0,0.068096,0.007424,,,,,1.1133439999999999
2550,85.063499999999991,19037582636386,4.7399941831827164,4.2324,4.94976,1.7895,14475,0.001024,,,,0.088576,0,0.069887999999999992,0.007424,,,,,1.1115519999999999
2551,85.068366099773243,19037582678710,4.8660999163985252,5.1403,4.716544,1.9117,14475,0.001024,,,,0.088576,0,0.069887999999999992,0.007424,,,,,1.1115519999999999
2552,85.072893303571419,19037582730113,4.5272037386894226,4.4689,4.844032,1.9112,14475,0.001024,,,,0.086272,0.000256,0.068096,0.007168,,,,,1.2864
2553,85.077698901643984,19037582774802,4.8055979423224926,4.7808,4.49664,1.7732,14475,0.001024,,,,0.088832,0,0.070144,0.003328,,,,,1.1133439999999999
2554,85.082452699829929,19037582822610,4.753798246383667,4.5835,4.793856,2.3752,14475,0.001024,,,,0.087296,0,0.068864,0.006656,,,,,1.386752
2555,85.086899702380947,19037582868445,4.4470024295151234,5.0931,4.734976,2.1708,14475,0.001024,,,,0.088832,0,0.070144,0.0076799999999999993,,,,,1.2835839999999998
2556,85.091895904195013,19037582919376,4.9962019547820091,5.0339,4.428032,1.7781,14475,0.001024,,,,0.087039999999999992,0.000256,0.068352,0.0076799999999999993,,,,,1.116928
2557,85.096910700113369,19037582969715,5.0147958099842072,4.2599,4.780544,1.9513,14475,0.001024,,,,0.088832,0,0.069887999999999992,0.003328,,,,,1.109504
2558,85.10170580357142,19037583012314,4.7951033338904381,4.3125,4.976128,1.6737,14677,0.0012799999999999999,,,,0.325632,0,0.066048,0.007936,,,,,1.299712
2559,85.1064746031746,19037583055439,4.7687995247542858,5.083,4.784896,1.8007,14475,0.001024,,,,0.086528,0,0.068096,0.007424,,,,,1.383424
2560,85.111250106292516,19037583106269,4.775503184646368,4.7882,4.736256,1.8383,14475,0.0012799999999999999,,,,0.087296,0.000256,0.068864,0.003072,,,,,1.610752
2561,85.116291000566889,19037583154151,5.0408942624926567,5.0467,4.767488,1.9348,14475,0.001024,,,,0.087551999999999991,0.000256,0.06912,0.007424,,,,,1.367808
2562,85.120998504818587,19037583204618,4.7075040638446808,4.8866,4.77824,1.9469,14475,0.001024,,,,0.084735999999999992,0,0.066048,0.007424,,,,,1.112832
2563,85.125272604875278,19037583253484,4.2741000652313232,4.5708,4.67968,1.8302,14475,0.001024,,,,0.086528,0,0.06784,0.008192,,,,,1.112576
2564,85.130332100340127,19037583299192,5.0594955682754517,4.8676,4.250624,2.0131,14475,0.001024,,,,0.085504,0,0.066304,0.004096,,,,,1.1082239999999999
2565,85.135317403628108,19037583347868,4.9853031523525715,5.0965,5.042944,2.0802,14475,0.001024,,,,0.086784,0,0.068096,0.007424,,,,,1.114112
2566,85.139838605442179,19037583398833,4.5212018303573132,4.1338,4.963072,2.019,14475,0.001024,,,,0.083712,0,0.065279999999999991,0.007424,,,,,1.5413759999999999
2567,85.144603202947849,19037583440171,4.7645973972976208,5.1129,4.49792,2.3925,14595,0.001024,,,,0.087039999999999992,0.000256,0.068096,0.008192,,,,,1.366528
2568,85.149119600340128,19037583491300,4.5163976028561592,5.4124,4.5312,2.0587,14475,0.001024,,,,0.086528,0.000256,0.068096,0.007936,,,,,1.378048
2569,85.153937903911554,19037583545424,4.8183035105466843,4.6743,4.486912,1.8195,14475,0.001024,,,,0.08576,0,0.067583999999999991,0.0076799999999999993,,,,,1.11744
2570,85.158788803854875,19037583592167,4.850899800658226,4.084,4.791808,1.8936,14475,0.001024,,,,0.086272,0,0.067328,0.003072,,,,,1.1115519999999999
2571,85.163775304705212,19037583633007,4.986500833183527,4.511,4.843264,1.7298,14527,0.001024,,,,0.087296,0,0.06912,0.006144,,,,,1.115648
2572,85.168568799603165,19037583678117,4.7934949398040771,5.1851,4.87808,1.7421,14475,0.001024,,,,0.085504,0,0.067071999999999993,0.005376,,,,,1.1133439999999999
2573,85.17338860544217,19037583729968,4.819805733859539,4.8791,4.847872,1.9815,14475,0.001024,,,,0.086784,0.000256,0.068096,0.011007999999999999,,,,,1.4110719999999999
2574,85.178257405045343,19037583778759,4.8687998205423355,4.7775,4.79488,1.9423,14475,0.001024,,,,0.086528,0,0.068608,0.007424,,,,,1.2252159999999999
2575,85.183005399659862,19037583826534,4.7479947097599506,5.0719,4.794112,1.8691,14475,0.001024,,,,0.086016,0,0.067583999999999991,0.0076799999999999993,,,,,1.3790719999999999
2576,85.187560204081635,19037583877253,4.5548044145107269,4.5912,4.781312,1.8007,14475,0.001024,,,,0.084224,0,0.065792,0.0076799999999999993,,,,,1.10848
2577,85.192243402777777,19037583923165,4.6831988729536533,4.4265,4.52864,1.9599,17024,0.001024,,,,0.086272,0.000256,0.06784,0.007424,,,,,1.11104
2578,85.197117502834459,19037583967430,4.8740999773144722,5.0968,4.507136,1.8565,14475,0.001024,,,,0.083968,0,0.065536,0.007424,,,,,1.1133439999999999
2579,85.201874305555549,19037584018398,4.7568026930093765,5.1022,4.853248,1.971,14677,0.001024,,,,0.084735999999999992,0,0.064256,0.0076799999999999993,,,,,1.283072
2580,85.206988300736953,19037584069420,5.1139951683580875,4.3465,4.725248,1.979,14475,0.001024,,,,0.087551999999999991,0,0.068864,0.0076799999999999993,,,,,1.2687359999999999
2581,85.211910600907032,19037584112885,4.922300111502409,4.8358,5.086976,2.0211,14475,0.001024,,,,0.085504,0,0.067071999999999993,0.006656,,,,,1.2835839999999998
2582,85.217156802721078,19037584161243,5.2462019957602024,4.6587,4.91392,1.7521,14475,0.001024,,,,0.084735999999999992,0,0.06656,0.0076799999999999993,,,,,1.114368
2583,85.221814505385481,19037584207830,4.6577025204896927,5.1659,5.213184,1.7781,14475,0.001024,,,,0.084735999999999992,0,0.066816,0.0076799999999999993,,,,,1.11104
2584,85.22637190334467,19037584259489,4.557398147881031,5.0958,4.649728,2.0699,14475,0.001024,,,,0.083712,0,0.065279999999999991,0.003328,,,,,1.114112
2585,85.231253401360547,19037584310447,4.88149793818593,5.2315,4.534272,1.8129,14475,0.001024,,,,0.087551999999999991,0,0.068864,0.007424,,,,,1.115392
2586,85.236021903344664,19037584362762,4.7685019671916962,4.2326,4.849664,1.9455,27924,0.001024,,,,0.088576,0,0.069887999999999992,0.007424,,,,,1.11616
2587,85.2408163052721,19037584405088,4.7944020479917526,4.9708,4.71552,1.8679,26478,0.0012799999999999999,,,,0.084992,0,0.066816,0.0076799999999999993,,,,,1.115136
2588,85.245824503968251,19037584454796,5.0081987865269184,4.3757,4.763648,1.754,14475,0.001024,,,,0.085504,0,0.066816,0.007936,,,,,1.368064
2589,85.250760501700682,19037584498553,4.9359975382685661,5.2786,5.028096,2.0533,14475,0.001024,,,,0.086528,0,0.06784,0.0084479999999999989,,,,,1.5431679999999999
2590,85.2555827026644,19037584551339,4.82220109552145,4.9662,4.768,1.9467,20404,0.001024,,,,0.08524799999999999,0,0.067071999999999993,0.003072,,,,,1.368832
2591,85.260166602891147,19037584601001,4.5839003287255764,4.2534,4.798208,1.8202,20404,0.001024,,,,0.087296,0.000256,0.068608,0.007424,,,,,1.393408
2592,85.264877501417232,19037584643535,4.7108987346291542,5.3316,4.553472,2.0367,48402,0.001024,,,,0.087296,0.000256,0.068864,0.0076799999999999993,,,,,1.112064
2593,85.269727699829929,19037584696851,4.8501985147595406,4.4167,4.694016,1.8718,38547,0.001024,,,,0.086272,0,0.068096,0.0076799999999999993,,,,,1.112064
2594,85.274324000850342,19037584741018,4.5963008888065815,5.0215,4.836608,2.1259,32552,0.001024,,,,0.23782399999999998,0,0.219392,0.003328,,,,,1.1133439999999999
2595,85.279558404195015,19037584791233,5.2344035357236862,4.5858,4.5696,2.1414,14475,0.001024,,,,0.087296,0,0.068608,0.0076799999999999993,,,,,1.112576
2596,85.28482700538548,19037584837091,5.2686012350022793,4.8256,5.21472,2.0108,14475,0.001024,,,,0.084992,0.000256,0.06656,0.004352,,,,,1.474816
2597,85.289702104591839,19037584885347,4.8750992864370346,5.1377,5.242368,1.7899,14475,0.001024,,,,0.251648,0,0.232704,0.0076799999999999993,,,,,1.3823999999999999
2598,85.2947623015873,19037584936724,5.0601968541741371,4.7426,4.859136,1.6741,14475,0.001024,,,,0.087551999999999991,0,0.06912,0.003584,,,,,1.372928
2599,85.299344699546481,19037584984150,4.5823981054127216,4.9554,5.037056,2.0067,14595,0.001024,,,,0.086016,0,0.06784,0.003328,,,,,1.3893119999999999
2600,85.30425340136054,19037585033704,4.9087018705904484,5.7829,4.563456,2.1674,14822,0.001024,,,,0.087039999999999992,0,0.068864,0.008704,,,,,1.115136
2601,85.308753004535149,19037585091533,4.4996030628681183,4.2337,4.895744,2.1652,14475,0.001024,,,,0.08806399999999999,0,0.068608,0.0076799999999999993,,,,,1.110016
2602,85.313227104591832,19037585133870,4.4741001911461353,4.9482,4.477184,2.231,14475,0.001024,,,,0.084992,0,0.066816,0.005632,,,,,1.112832
2603,85.318406200396822,19037585183352,5.1790960133075714,5.2375,4.454656,2.046,14475,0.001024,,,,0.083968,0,0.065024,0.0076799999999999993,,,,,1.110272
